threshold,fpr,fnr
0.00873418,0.88960739,0.06508876
0.00867453,0.88961702,0.06508876
0.00861740,0.88962666,0.06508876
0.00858586,0.88963630,0.06508876
0.00855325,0.88964593,0.06508876
0.00854336,0.88965557,0.06508876
0.00847018,0.88966521,0.06508876
0.00844920,0.88967485,0.06508876
0.00844506,0.88968448,0.06508876
0.00843489,0.88969412,0.06508876
0.00842551,0.88970376,0.06508876
0.00833390,0.88971339,0.06508876
0.00832208,0.88972303,0.06508876
0.00825914,0.88973267,0.06508876
0.00824287,0.88974230,0.06508876
0.00817642,0.88975194,0.06508876
0.00810917,0.88976158,0.06508876
0.00809455,0.88977122,0.06508876
0.00808305,0.88978085,0.06508876
0.00808193,0.88979049,0.06508876
0.00805889,0.88980013,0.06508876
0.00803220,0.88980976,0.06508876
0.00802701,0.88981940,0.06508876
0.00793993,0.88982904,0.06508876
0.00789155,0.88983868,0.06508876
0.00788874,0.88984831,0.06508876
0.00788858,0.88985795,0.06508876
0.00785932,0.88986759,0.06508876
0.00783663,0.88987722,0.06508876
0.00782330,0.88988686,0.06508876
0.00781404,0.88989650,0.06508876
0.00781347,0.88990613,0.06508876
0.00780733,0.88991577,0.06508876
0.00778080,0.88992541,0.06508876
0.00775112,0.88993505,0.06508876
0.00773992,0.88994468,0.06508876
0.00770481,0.88995432,0.06508876
0.00770206,0.88996396,0.06508876
0.00765024,0.88997359,0.06508876
0.00759438,0.88998323,0.06508876
0.00748015,0.88999287,0.06508876
0.00747929,0.89000251,0.06508876
0.00741379,0.89001214,0.06508876
0.00737680,0.89002178,0.06508876
0.00732399,0.89003142,0.06508876
0.00727599,0.89004105,0.06508876
0.00725860,0.89005069,0.06508876
0.00719067,0.89006033,0.06508876
0.00717392,0.89006997,0.06508876
0.00717297,0.89007960,0.06508876
0.00715831,0.89008924,0.06508876
0.00710992,0.89009888,0.06508876
0.00710223,0.89010851,0.06508876
0.00706011,0.89011815,0.06508876
0.00705740,0.89012779,0.06508876
0.00704554,0.89013742,0.06508876
0.00698036,0.89014706,0.06508876
0.00694812,0.89015670,0.06508876
0.00692220,0.89016634,0.06508876
0.00690955,0.89017597,0.06508876
0.00685058,0.89018561,0.06508876
0.00678370,0.89019525,0.06508876
0.00666740,0.89020488,0.06508876
0.00665537,0.89021452,0.06508876
0.00661180,0.89022416,0.06508876
0.00660618,0.89023380,0.06508876
0.00660479,0.89024343,0.06508876
0.00657872,0.89025307,0.06508876
0.00656815,0.89026271,0.06508876
0.00654753,0.89027234,0.06508876
0.00654144,0.89028198,0.06508876
0.00652822,0.89029162,0.06508876
0.00647444,0.89030125,0.06508876
0.00644890,0.89031089,0.06508876
0.00644543,0.89032053,0.06508876
0.00643826,0.89033017,0.06508876
0.00642973,0.89033980,0.06508876
0.00639696,0.89034944,0.06508876
0.00638709,0.89035908,0.06508876
0.00637198,0.89036871,0.06508876
0.00635036,0.89037835,0.06508876
0.00634976,0.89038799,0.06508876
0.00626103,0.89039763,0.06508876
0.00620892,0.89040726,0.06508876
0.00618394,0.89041690,0.06508876
0.00616589,0.89042654,0.06508876
0.00614721,0.89043617,0.06508876
0.00609200,0.89044581,0.06508876
0.00608488,0.89045545,0.06508876
0.00600789,0.89046508,0.06508876
0.00600341,0.89047472,0.06508876
0.00598098,0.89048436,0.06508876
0.00587728,0.89049400,0.06508876
0.00587568,0.89050363,0.06508876
0.00584795,0.89051327,0.06508876
0.00580627,0.89052291,0.06508876
0.00578417,0.89053254,0.06508876
0.00575156,0.89054218,0.06508876
0.00573712,0.89055182,0.06508876
0.00573274,0.89056146,0.06508876
0.00565667,0.89057109,0.06508876
0.00562972,0.89058073,0.06508876
0.00561203,0.89059037,0.06508876
0.00560725,0.89060000,0.06508876
0.00558773,0.89060964,0.06508876
0.00556923,0.89061928,0.06508876
0.00555529,0.89062892,0.06508876
0.00554100,0.89063855,0.06508876
0.00549985,0.89064819,0.06508876
0.00542402,0.89065783,0.06508876
0.00540378,0.89066746,0.06508876
0.00538886,0.89067710,0.06508876
0.00532977,0.89068674,0.06508876
0.00532374,0.89069637,0.06508876
0.00527793,0.89070601,0.06508876
0.00524782,0.89071565,0.06508876
0.00524170,0.89072529,0.06508876
0.00523998,0.89073492,0.06508876
0.00522703,0.89074456,0.06508876
0.00518503,0.89075420,0.06508876
0.00515332,0.89076383,0.06508876
0.00509205,0.89077347,0.06508876
0.00507080,0.89078311,0.06508876
0.00504024,0.89079275,0.06508876
0.00500911,0.89080238,0.06508876
0.00500437,0.89081202,0.06508876
0.00500226,0.89082166,0.06508876
0.00499147,0.89083129,0.06508876
0.00495625,0.89084093,0.06508876
0.00494227,0.89085057,0.06508876
0.00494036,0.89086020,0.06508876
0.00493373,0.89086984,0.06508876
0.00482404,0.89087948,0.06508876
0.00482362,0.89088912,0.06508876
0.00477158,0.89089875,0.06508876
0.00475365,0.89090839,0.06508876
0.00474556,0.89091803,0.06508876
0.00467855,0.89092766,0.06508876
0.00463345,0.89093730,0.06508876
0.00455366,0.89094694,0.06508876
0.00454643,0.89095658,0.06508876
0.00453493,0.89096621,0.06508876
0.00450885,0.89097585,0.06508876
0.00449743,0.89098549,0.06508876
0.00449358,0.89099512,0.06508876
0.00447444,0.89100476,0.06508876
0.00440699,0.89101440,0.06508876
0.00438485,0.89102403,0.06508876
0.00431977,0.89103367,0.06508876
0.00431380,0.89104331,0.06508876
0.00422878,0.89105295,0.06508876
0.00422455,0.89106258,0.06508876
0.00417224,0.89107222,0.06508876
0.00416625,0.89108186,0.06508876
0.00416372,0.89109149,0.06508876
0.00412854,0.89110113,0.06508876
0.00410664,0.89111077,0.06508876
0.00409067,0.89112041,0.06508876
0.00407556,0.89113004,0.06508876
0.00404248,0.89113968,0.06508876
0.00403065,0.89114932,0.06508876
0.00402238,0.89115895,0.06508876
0.00396415,0.89116859,0.06508876
0.00396091,0.89117823,0.06508876
0.00388142,0.89118787,0.06508876
0.00387495,0.89119750,0.06508876
0.00383867,0.89120714,0.06508876
0.00381045,0.89121678,0.06508876
0.00380760,0.89122641,0.06508876
0.00380420,0.89123605,0.06508876
0.00377453,0.89124569,0.06508876
0.00374231,0.89125532,0.06508876
0.00372962,0.89126496,0.06508876
0.00367645,0.89127460,0.06508876
0.00365829,0.89128424,0.06508876
0.00365369,0.89129387,0.06508876
0.00362088,0.89130351,0.06508876
0.00361043,0.89131315,0.06508876
0.00356276,0.89132278,0.06508876
0.00354064,0.89133242,0.06508876
0.00351205,0.89134206,0.06508876
0.00343938,0.89135170,0.06508876
0.00342908,0.89136133,0.06508876
0.00340769,0.89137097,0.06508876
0.00336764,0.89138061,0.06508876
0.00336042,0.89139024,0.06508876
0.00335681,0.89139988,0.06508876
0.00333597,0.89140952,0.06508876
0.00332940,0.89141915,0.06508876
0.00326471,0.89142879,0.06508876
0.00325056,0.89143843,0.06508876
0.00314779,0.89144807,0.06508876
0.00314259,0.89145770,0.06508876
0.00308184,0.89146734,0.06508876
0.00307615,0.89147698,0.06508876
0.00305267,0.89148661,0.06508876
0.00305108,0.89149625,0.06508876
0.00305022,0.89150589,0.06508876
0.00304427,0.89151553,0.06508876
0.00298212,0.89152516,0.06508876
0.00295962,0.89153480,0.06508876
0.00288943,0.89154444,0.06508876
0.00286222,0.89155407,0.06508876
0.00284482,0.89156371,0.06508876
0.00284036,0.89157335,0.06508876
0.00280410,0.89158298,0.06508876
0.00279084,0.89159262,0.06508876
0.00278949,0.89160226,0.06508876
0.00277421,0.89161190,0.06508876
0.00276989,0.89162153,0.06508876
0.00275485,0.89163117,0.06508876
0.00273035,0.89164081,0.06508876
0.00272479,0.89165044,0.06508876
0.00272272,0.89166008,0.06508876
0.00272165,0.89166972,0.06508876
0.00270141,0.89167936,0.06508876
0.00268554,0.89168899,0.06508876
0.00261953,0.89169863,0.06508876
0.00259861,0.89170827,0.06508876
0.00258720,0.89171790,0.06508876
0.00250115,0.89172754,0.06508876
0.00248910,0.89173718,0.06508876
0.00244956,0.89174681,0.06508876
0.00242560,0.89175645,0.06508876
0.00241971,0.89176609,0.06508876
0.00241295,0.89177573,0.06508876
0.00241100,0.89178536,0.06508876
0.00237452,0.89179500,0.06508876
0.00232632,0.89180464,0.06508876
0.00231031,0.89181427,0.06508876
0.00230448,0.89182391,0.06508876
0.00230214,0.89183355,0.06508876
0.00225002,0.89184319,0.06508876
0.00220994,0.89185282,0.06508876
0.00217452,0.89186246,0.06508876
0.00211327,0.89187210,0.06508876
0.00210869,0.89188173,0.06508876
0.00206038,0.89189137,0.06508876
0.00205118,0.89190101,0.06508876
0.00204110,0.89191065,0.06508876
0.00194700,0.89192028,0.06508876
0.00191998,0.89192992,0.06508876
0.00186849,0.89193956,0.06508876
0.00186640,0.89194919,0.06508876
0.00180829,0.89195883,0.06508876
0.00173826,0.89196847,0.06508876
0.00173670,0.89197810,0.06508876
0.00173424,0.89198774,0.06508876
0.00168596,0.89199738,0.06508876
0.00168524,0.89200702,0.06508876
0.00167760,0.89201665,0.06508876
0.00164043,0.89202629,0.06508876
0.00163152,0.89203593,0.06508876
0.00153433,0.89204556,0.06508876
0.00148037,0.89205520,0.06508876
0.00147028,0.89206484,0.06508876
0.00138350,0.89207448,0.06508876
0.00135428,0.89208411,0.06508876
0.00132684,0.89209375,0.06508876
0.00131980,0.89210339,0.06508876
0.00131113,0.89211302,0.06508876
0.00130993,0.89212266,0.06508876
0.00128974,0.89213230,0.06508876
0.00123388,0.89214193,0.06508876
0.00121837,0.89215157,0.06508876
0.00120616,0.89216121,0.06508876
0.00118449,0.89217085,0.06508876
0.00114654,0.89218048,0.06508876
0.00107747,0.89219012,0.06508876
0.00106698,0.89219976,0.06508876
0.00098943,0.89220939,0.06508876
0.00090804,0.89221903,0.06508876
0.00090117,0.89222867,0.06508876
0.00088436,0.89223831,0.06508876
0.00083154,0.89224794,0.06508876
0.00082381,0.89225758,0.06508876
0.00082171,0.89226722,0.06508876
0.00075490,0.89227685,0.06508876
0.00075349,0.89228649,0.06508876
0.00075031,0.89229613,0.06508876
0.00069145,0.89230576,0.06508876
0.00065504,0.89231540,0.06508876
0.00064095,0.89232504,0.06508876
0.00063608,0.89233468,0.06508876
0.00062978,0.89234431,0.06508876
0.00061626,0.89235395,0.06508876
0.00061351,0.89236359,0.06508876
0.00059141,0.89237322,0.06508876
0.00055388,0.89238286,0.06508876
0.00046638,0.89239250,0.06508876
0.00041437,0.89240214,0.06508876
0.00041304,0.89241177,0.06508876
0.00040984,0.89242141,0.06508876
0.00040357,0.89243105,0.06508876
0.00040130,0.89244068,0.06508876
0.00036638,0.89245032,0.06508876
0.00036563,0.89245996,0.06508876
0.00034221,0.89246960,0.06508876
0.00034194,0.89247923,0.06508876
0.00032149,0.89248887,0.06508876
0.00030444,0.89249851,0.06508876
0.00023099,0.89250814,0.06508876
0.00021911,0.89251778,0.06508876
0.00019940,0.89252742,0.06508876
0.00016369,0.89253705,0.06508876
0.00013015,0.89254669,0.06508876
0.00011563,0.89255633,0.06508876
0.00007839,0.89256597,0.06508876
0.00005581,0.89257560,0.06508876
0.00001809,0.89258524,0.06508876
-0.00000017,0.89259488,0.06508876
-0.00003736,0.89260451,0.06508876
-0.00004836,0.89261415,0.06508876
-0.00005674,0.89262379,0.06508876
-0.00006578,0.89263343,0.06508876
-0.00011783,0.89264306,0.06508876
-0.00013116,0.89265270,0.06508876
-0.00014717,0.89266234,0.06508876
-0.00017389,0.89267197,0.06508876
-0.00019318,0.89268161,0.06508876
-0.00020547,0.89269125,0.06508876
-0.00024265,0.89270088,0.06508876
-0.00025467,0.89271052,0.06508876
-0.00025769,0.89272016,0.06508876
-0.00027819,0.89272980,0.06508876
-0.00030199,0.89273943,0.06508876
-0.00032350,0.89274907,0.06508876
-0.00038849,0.89275871,0.06508876
-0.00039455,0.89276834,0.06508876
-0.00041287,0.89277798,0.06508876
-0.00042440,0.89278762,0.06508876
-0.00053995,0.89279726,0.06508876
-0.00057093,0.89280689,0.06508876
-0.00057826,0.89281653,0.06508876
-0.00063264,0.89282617,0.06508876
-0.00073051,0.89283580,0.06508876
-0.00075847,0.89284544,0.06508876
-0.00083946,0.89285508,0.06508876
-0.00084362,0.89286471,0.06508876
-0.00094095,0.89287435,0.06508876
-0.00098629,0.89288399,0.06508876
-0.00101889,0.89289363,0.06508876
-0.00102927,0.89290326,0.06508876
-0.00105972,0.89291290,0.06508876
-0.00107801,0.89292254,0.06508876
-0.00110471,0.89293217,0.06508876
-0.00112694,0.89294181,0.06508876
-0.00118165,0.89295145,0.06508876
-0.00118622,0.89296109,0.06508876
-0.00118889,0.89297072,0.06508876
-0.00120943,0.89298036,0.06508876
-0.00123645,0.89299000,0.06508876
-0.00126420,0.89299963,0.06508876
-0.00130625,0.89300927,0.06508876
-0.00133563,0.89301891,0.06508876
-0.00137803,0.89302854,0.06508876
-0.00142854,0.89303818,0.06508876
-0.00143386,0.89304782,0.06508876
-0.00146213,0.89305746,0.06508876
-0.00155951,0.89306709,0.06508876
-0.00157541,0.89307673,0.06508876
-0.00158583,0.89308637,0.06508876
-0.00159295,0.89309600,0.06508876
-0.00162915,0.89310564,0.06508876
-0.00166131,0.89311528,0.06508876
-0.00169106,0.89312492,0.06508876
-0.00184887,0.89313455,0.06508876
-0.00185171,0.89314419,0.06508876
-0.00185655,0.89315383,0.06508876
-0.00189230,0.89316346,0.06508876
-0.00189917,0.89317310,0.06508876
-0.00196906,0.89318274,0.06508876
-0.00198531,0.89319238,0.06508876
-0.00202105,0.89320201,0.06508876
-0.00211987,0.89321165,0.06508876
-0.00212678,0.89322129,0.06508876
-0.00212757,0.89323092,0.06508876
-0.00213874,0.89324056,0.06508876
-0.00219189,0.89325020,0.06508876
-0.00221958,0.89325983,0.06508876
-0.00223165,0.89326947,0.06508876
-0.00227452,0.89327911,0.06508876
-0.00228028,0.89328875,0.06508876
-0.00235321,0.89329838,0.06508876
-0.00241199,0.89330802,0.06508876
-0.00243363,0.89331766,0.06508876
-0.00246586,0.89332729,0.06508876
-0.00249526,0.89333693,0.06508876
-0.00252802,0.89334657,0.06508876
-0.00256336,0.89335621,0.06508876
-0.00260228,0.89336584,0.06508876
-0.00261290,0.89337548,0.06508876
-0.00267339,0.89338512,0.06508876
-0.00273167,0.89339475,0.06508876
-0.00273350,0.89340439,0.06508876
-0.00274241,0.89341403,0.06508876
-0.00274759,0.89342366,0.06508876
-0.00274862,0.89343330,0.06508876
-0.00277365,0.89344294,0.06508876
-0.00278882,0.89345258,0.06508876
-0.00282177,0.89346221,0.06508876
-0.00285739,0.89347185,0.06508876
-0.00291493,0.89348149,0.06508876
-0.00298778,0.89349112,0.06508876
-0.00301840,0.89350076,0.06508876
-0.00302324,0.89351040,0.06508876
-0.00310224,0.89352004,0.06508876
-0.00313801,0.89352967,0.06508876
-0.00315518,0.89353931,0.06508876
-0.00316144,0.89354895,0.06508876
-0.00317023,0.89355858,0.06508876
-0.00317392,0.89356822,0.06508876
-0.00323936,0.89357786,0.06508876
-0.00333373,0.89358749,0.06508876
-0.00334809,0.89359713,0.06508876
-0.00335488,0.89360677,0.06508876
-0.00335556,0.89361641,0.06508876
-0.00337588,0.89362604,0.06508876
-0.00338435,0.89363568,0.06508876
-0.00340127,0.89364532,0.06508876
-0.00344648,0.89365495,0.06508876
-0.00345118,0.89366459,0.06508876
-0.00345532,0.89367423,0.06508876
-0.00345648,0.89368387,0.06508876
-0.00350173,0.89369350,0.06508876
-0.00353724,0.89370314,0.06508876
-0.00355285,0.89371278,0.06508876
-0.00361181,0.89372241,0.06508876
-0.00361329,0.89373205,0.06508876
-0.00361638,0.89374169,0.06508876
-0.00361804,0.89375133,0.06508876
-0.00363764,0.89376096,0.06508876
-0.00364329,0.89377060,0.06508876
-0.00365351,0.89378024,0.06508876
-0.00367639,0.89378987,0.06508876
-0.00369601,0.89379951,0.06508876
-0.00372439,0.89380915,0.06508876
-0.00374472,0.89381878,0.06508876
-0.00384088,0.89382842,0.06508876
-0.00384318,0.89383806,0.06508876
-0.00384372,0.89384770,0.06508876
-0.00384939,0.89385733,0.06508876
-0.00385249,0.89386697,0.06508876
-0.00388043,0.89387661,0.06508876
-0.00388709,0.89388624,0.06508876
-0.00399634,0.89389588,0.06508876
-0.00407014,0.89390552,0.06508876
-0.00412153,0.89391516,0.06508876
-0.00414957,0.89392479,0.06508876
-0.00416470,0.89393443,0.06508876
-0.00419553,0.89394407,0.06508876
-0.00424085,0.89395370,0.06508876
-0.00425128,0.89396334,0.06508876
-0.00425932,0.89397298,0.06508876
-0.00433274,0.89398261,0.06508876
-0.00434456,0.89399225,0.06508876
-0.00435532,0.89400189,0.06508876
-0.00435573,0.89401153,0.06508876
-0.00443842,0.89402116,0.06508876
-0.00447723,0.89403080,0.06508876
-0.00453697,0.89404044,0.06508876
-0.00455820,0.89405007,0.06508876
-0.00458544,0.89405971,0.06508876
-0.00465944,0.89406935,0.06508876
-0.00468900,0.89407899,0.06508876
-0.00471427,0.89408862,0.06508876
-0.00476929,0.89409826,0.06508876
-0.00477807,0.89410790,0.06508876
-0.00482471,0.89411753,0.06508876
-0.00484837,0.89412717,0.06508876
-0.00487848,0.89413681,0.06508876
-0.00488230,0.89414644,0.06508876
-0.00495020,0.89415608,0.06508876
-0.00496275,0.89416572,0.06508876
-0.00497399,0.89417536,0.06508876
-0.00497462,0.89418499,0.06508876
-0.00498163,0.89419463,0.06508876
-0.00498977,0.89420427,0.06508876
-0.00499151,0.89421390,0.06508876
-0.00504234,0.89422354,0.06508876
-0.00505939,0.89423318,0.06508876
-0.00514770,0.89424282,0.06508876
-0.00515455,0.89425245,0.06508876
-0.00516089,0.89426209,0.06508876
-0.00518007,0.89427173,0.06508876
-0.00519224,0.89428136,0.06508876
-0.00523532,0.89429100,0.06508876
-0.00524056,0.89430064,0.06508876
-0.00525007,0.89431028,0.06508876
-0.00532166,0.89431991,0.06508876
-0.00532607,0.89432955,0.06508876
-0.00538542,0.89433919,0.06508876
-0.00543696,0.89434882,0.06508876
-0.00544759,0.89435846,0.06508876
-0.00547649,0.89436810,0.06508876
-0.00562043,0.89437773,0.06508876
-0.00566253,0.89438737,0.06508876
-0.00572551,0.89439701,0.06508876
-0.00572656,0.89440665,0.06508876
-0.00576056,0.89441628,0.06508876
-0.00578247,0.89442592,0.06508876
-0.00579378,0.89443556,0.06508876
-0.00582474,0.89444519,0.06508876
-0.00583282,0.89445483,0.06508876
-0.00583863,0.89446447,0.06508876
-0.00585586,0.89447411,0.06508876
-0.00592526,0.89448374,0.06508876
-0.00595162,0.89449338,0.06508876
-0.00604778,0.89450302,0.06508876
-0.00605177,0.89451265,0.06508876
-0.00607079,0.89452229,0.06508876
-0.00607740,0.89453193,0.06508876
-0.00618423,0.89454156,0.06508876
-0.00626349,0.89455120,0.06508876
-0.00627932,0.89456084,0.06508876
-0.00638084,0.89457048,0.06508876
-0.00639033,0.89458011,0.06508876
-0.00639811,0.89458975,0.06508876
-0.00641873,0.89459939,0.06508876
-0.00644112,0.89460902,0.06508876
-0.00644168,0.89461866,0.06508876
-0.00647744,0.89462830,0.06508876
-0.00649004,0.89463794,0.06508876
-0.00649270,0.89464757,0.06508876
-0.00652215,0.89465721,0.06508876
-0.00655974,0.89466685,0.06508876
-0.00658542,0.89467648,0.06508876
-0.00658819,0.89468612,0.06508876
-0.00659835,0.89469576,0.06508876
-0.00660360,0.89470539,0.06508876
-0.00663866,0.89471503,0.06508876
-0.00665013,0.89472467,0.06508876
-0.00669411,0.89473431,0.06508876
-0.00670902,0.89474394,0.06508876
-0.00673619,0.89475358,0.06508876
-0.00676085,0.89476322,0.06508876
-0.00676778,0.89477285,0.06508876
-0.00677929,0.89478249,0.06508876
-0.00680232,0.89479213,0.06508876
-0.00681031,0.89480177,0.06508876
-0.00690691,0.89481140,0.06508876
-0.00690759,0.89482104,0.06508876
-0.00702415,0.89483068,0.06508876
-0.00704899,0.89484031,0.06508876
-0.00707376,0.89484995,0.06508876
-0.00707402,0.89485959,0.06508876
-0.00709046,0.89486922,0.06508876
-0.00712368,0.89487886,0.06508876
-0.00720755,0.89488850,0.06508876
-0.00721182,0.89489814,0.06508876
-0.00724642,0.89490777,0.06508876
-0.00725395,0.89491741,0.06508876
-0.00727295,0.89492705,0.06508876
-0.00727671,0.89493668,0.06508876
-0.00728743,0.89494632,0.06508876
-0.00730869,0.89495596,0.06508876
-0.00731483,0.89496560,0.06508876
-0.00731637,0.89497523,0.06508876
-0.00732994,0.89498487,0.06508876
-0.00733520,0.89499451,0.06508876
-0.00735138,0.89500414,0.06508876
-0.00750373,0.89501378,0.06508876
-0.00755290,0.89502342,0.06508876
-0.00755757,0.89503306,0.06508876
-0.00760104,0.89504269,0.06508876
-0.00762283,0.89505233,0.06508876
-0.00765055,0.89506197,0.06508876
-0.00765321,0.89507160,0.06508876
-0.00769179,0.89508124,0.06508876
-0.00771843,0.89509088,0.06508876
-0.00772526,0.89510051,0.06508876
-0.00772912,0.89511015,0.06508876
-0.00773218,0.89511979,0.06508876
-0.00775228,0.89512943,0.06508876
-0.00778723,0.89513906,0.06508876
-0.00784618,0.89514870,0.06508876
-0.00790813,0.89515834,0.06508876
-0.00801660,0.89516797,0.06508876
-0.00802553,0.89517761,0.06508876
-0.00802988,0.89518725,0.06508876
-0.00815160,0.89519689,0.06508876
-0.00818656,0.89520652,0.06508876
-0.00822200,0.89521616,0.06508876
-0.00823130,0.89522580,0.06508876
-0.00824421,0.89523543,0.06508876
-0.00825229,0.89524507,0.06508876
-0.00833989,0.89525471,0.06508876
-0.00834540,0.89526434,0.06508876
-0.00836304,0.89527398,0.06508876
-0.00847066,0.89528362,0.06508876
-0.00852097,0.89529326,0.06508876
-0.00859374,0.89530289,0.06508876
-0.00861210,0.89531253,0.06508876
-0.00861836,0.89532217,0.06508876
-0.00864670,0.89533180,0.06508876
-0.00866989,0.89534144,0.06508876
-0.00869673,0.89535108,0.06508876
-0.00873295,0.89536072,0.06508876
-0.00879462,0.89537035,0.06508876
-0.00880446,0.89537999,0.06508876
-0.00880592,0.89538963,0.06508876
-0.00885934,0.89539926,0.06508876
-0.00887399,0.89540890,0.06508876
-0.00889496,0.89541854,0.06508876
-0.00890522,0.89542817,0.06508876
-0.00890817,0.89543781,0.06508876
-0.00899280,0.89544745,0.06508876
-0.00901201,0.89545709,0.06508876
-0.00902558,0.89546672,0.06508876
-0.00904575,0.89547636,0.06508876
-0.00908197,0.89548600,0.06508876
-0.00911414,0.89549563,0.06508876
-0.00934215,0.89550527,0.06508876
-0.00938612,0.89551491,0.06508876
-0.00945911,0.89552455,0.06508876
-0.00946181,0.89553418,0.06508876
-0.00948840,0.89554382,0.06508876
-0.00950844,0.89555346,0.06508876
-0.00952610,0.89556309,0.06508876
-0.00955099,0.89557273,0.06508876
-0.00957491,0.89558237,0.06508876
-0.00957850,0.89559201,0.06508876
-0.00962984,0.89560164,0.06508876
-0.00965138,0.89561128,0.06508876
-0.00966477,0.89562092,0.06508876
-0.00970879,0.89563055,0.06508876
-0.00971975,0.89564019,0.06508876
-0.00976606,0.89564983,0.06508876
-0.00980596,0.89565946,0.06508876
-0.00988195,0.89566910,0.06508876
-0.00988886,0.89567874,0.06508876
-0.00989306,0.89568838,0.06508876
-0.00989806,0.89569801,0.06508876
-0.00995501,0.89570765,0.06508876
-0.00997053,0.89571729,0.06508876
-0.00998201,0.89572692,0.06508876
-0.01000014,0.89573656,0.06508876
-0.01000796,0.89574620,0.06508876
-0.01002663,0.89575584,0.06508876
-0.01004657,0.89576547,0.06508876
-0.01008969,0.89577511,0.06508876
-0.01015170,0.89578475,0.06508876
-0.01016863,0.89579438,0.06508876
-0.01018060,0.89580402,0.06508876
-0.01020686,0.89581366,0.06508876
-0.01020706,0.89582329,0.06508876
-0.01022589,0.89583293,0.06508876
-0.01025143,0.89584257,0.06508876
-0.01027606,0.89585221,0.06508876
-0.01028070,0.89586184,0.06508876
-0.01041989,0.89587148,0.06508876
-0.01042720,0.89588112,0.06508876
-0.01047284,0.89589075,0.06508876
-0.01052207,0.89590039,0.06508876
-0.01054996,0.89591003,0.06508876
-0.01061634,0.89591967,0.06508876
-0.01061683,0.89592930,0.06508876
-0.01062204,0.89593894,0.06508876
-0.01063759,0.89594858,0.06508876
-0.01064682,0.89595821,0.06508876
-0.01065431,0.89596785,0.06508876
-0.01069083,0.89597749,0.06508876
-0.01071666,0.89598712,0.06508876
-0.01072569,0.89599676,0.06508876
-0.01074688,0.89600640,0.06508876
-0.01079489,0.89601604,0.06508876
-0.01079529,0.89602567,0.06508876
-0.01080310,0.89603531,0.06508876
-0.01088344,0.89604495,0.06508876
-0.01088588,0.89605458,0.06508876
-0.01096836,0.89606422,0.06508876
-0.01101214,0.89607386,0.06508876
-0.01101232,0.89608350,0.06508876
-0.01101909,0.89609313,0.06508876
-0.01102012,0.89610277,0.06508876
-0.01105423,0.89611241,0.06508876
-0.01106428,0.89612204,0.06508876
-0.01108322,0.89613168,0.06508876
-0.01111221,0.89614132,0.06508876
-0.01113090,0.89615096,0.06508876
-0.01116478,0.89616059,0.06508876
-0.01122199,0.89617023,0.06508876
-0.01127893,0.89617987,0.06508876
-0.01130618,0.89618950,0.06508876
-0.01135741,0.89619914,0.06508876
-0.01141846,0.89620878,0.06508876
-0.01151705,0.89621841,0.06508876
-0.01157148,0.89622805,0.06508876
-0.01160668,0.89623769,0.06508876
-0.01163834,0.89624733,0.06508876
-0.01165662,0.89625696,0.06508876
-0.01167351,0.89626660,0.06508876
-0.01168774,0.89627624,0.06508876
-0.01172303,0.89628587,0.06508876
-0.01172616,0.89629551,0.06508876
-0.01174363,0.89630515,0.06508876
-0.01174707,0.89631479,0.06508876
-0.01175059,0.89632442,0.06508876
-0.01175271,0.89633406,0.06508876
-0.01177893,0.89634370,0.06508876
-0.01181468,0.89635333,0.06508876
-0.01183077,0.89636297,0.06508876
-0.01186349,0.89637261,0.06508876
-0.01186590,0.89638224,0.06508876
-0.01196322,0.89639188,0.06508876
-0.01196343,0.89640152,0.06508876
-0.01197077,0.89641116,0.06508876
-0.01199500,0.89642079,0.06508876
-0.01199540,0.89643043,0.06508876
-0.01200177,0.89644007,0.06508876
-0.01200347,0.89644970,0.06508876
-0.01205841,0.89645934,0.06508876
-0.01208340,0.89646898,0.06508876
-0.01211107,0.89647862,0.06508876
-0.01211757,0.89648825,0.06508876
-0.01223050,0.89649789,0.06508876
-0.01228424,0.89650753,0.06508876
-0.01230284,0.89651716,0.06508876
-0.01233113,0.89652680,0.06508876
-0.01236303,0.89653644,0.06508876
-0.01245047,0.89654607,0.06508876
-0.01245349,0.89655571,0.06508876
-0.01246311,0.89656535,0.06508876
-0.01255092,0.89657499,0.06508876
-0.01262840,0.89658462,0.06508876
-0.01264681,0.89659426,0.06508876
-0.01268472,0.89660390,0.06508876
-0.01272744,0.89661353,0.06508876
-0.01273710,0.89662317,0.06508876
-0.01274901,0.89663281,0.06508876
-0.01283504,0.89664245,0.06508876
-0.01286892,0.89665208,0.06508876
-0.01289426,0.89666172,0.06508876
-0.01290136,0.89667136,0.06508876
-0.01290557,0.89668099,0.06508876
-0.01293157,0.89669063,0.06508876
-0.01297071,0.89670027,0.06508876
-0.01300014,0.89670990,0.06508876
-0.01301675,0.89671954,0.06508876
-0.01301708,0.89672918,0.06508876
-0.01304794,0.89673882,0.06508876
-0.01307132,0.89674845,0.06508876
-0.01309885,0.89675809,0.06508876
-0.01311068,0.89676773,0.06508876
-0.01315505,0.89677736,0.06508876
-0.01316678,0.89678700,0.06508876
-0.01319929,0.89679664,0.06508876
-0.01322029,0.89680628,0.06508876
-0.01324572,0.89681591,0.06508876
-0.01325299,0.89682555,0.06508876
-0.01327435,0.89683519,0.06508876
-0.01327509,0.89684482,0.06508876
